annee;codedepartement;nomdepartement;coderegion;nomregion;code_groupe;code_sousgroupe;production;nb_exp;surfab;surfc1;surfc2;surfc3;surfc123;surfbio
2007;57;Moselle;44;Grand Est;SF;STH;Parcours herbeux (hors estives collectives);1;1,4;0;0;0;0;1,4
2007;57;Moselle;44;Grand Est;SF;STH;Prairie permanente;51;2602,084;140,893;125,59;0;266,483;2868,567
2007;57;Moselle;44;Grand Est;VI;VIG;Raisin de cuve;2;1,171;0;0;0,26;0,26;1,431
2007;58;Nièvre;27;Bourgogne-Franche-Comté;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;26;69,23;252,205;11,63;0;263,835;333,065
2007;58;Nièvre;27;Bourgogne-Franche-Comté;AU;HLI;Engrais vert;3;7,7;0;0;0;0;7,7
2007;58;Nièvre;27;Bourgogne-Franche-Comté;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);30;182,312;39,793;10,89;0;50,683;232,995
2007;58;Nièvre;27;Bourgogne-Franche-Comté;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;6;2,296;0;0;5,03;5,03;7,326
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;CE;Avoine;20;85,45;4;11,78;0;15,78;101,23
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;CE;Blé tendre;17;172,6;0;1,2;0;1,2;173,8
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;CE;Epeautre;12;49,34;0;3,39;0;3,39;52,73
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;CE;Maïs grain (hors maïs doux);2;1,49;0;0;0;0;1,49
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;CE;Mélanges Céréales-légumineuses;2;12,87;0;0;0;0;12,87
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;CE;Mélanges Céréaliers (sans légumineuses);7;98,68;0;6,8;0;6,8;105,48
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;CE;Orges;16;90,63;0;0;0;0;90,63
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;CE;Sarrasin;7;44,52;0;1;0;1;45,52
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;CE;Seigle;2;4,23;0;2,44;0;2,44;6,67
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;CE;Triticale;11;58,08;2;4,5;0;6,5;64,58
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;LES;Lentilles, sèches;8;50,11;0;0;0;0;50,11
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;OL;Colza;2;39,22;0;0;0;0;39,22
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;OL;Tournesol;4;17,35;0;0;0;0;17,35
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;PR;Fèves, sèches (yc féveroles);4;18,08;0;0;0;0;18,08
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;PR;Lupin;1;0,45;0;0;0;0;0,45
2007;58;Nièvre;27;Bourgogne-Franche-Comté;GCU;PR;Pois, secs;5;18,9;0;0;0;0;18,9
2007;58;Nièvre;27;Bourgogne-Franche-Comté;LE;LEF;Légumes frais n.c.a.;2;0,2;0;2,47;0;2,47;2,67
2007;58;Nièvre;27;Bourgogne-Franche-Comté;LE;LEF;Légumes frais sous abris;1;0,08;0;0;0;0;0,08
2007;58;Nièvre;27;Bourgogne-Franche-Comté;LE;LEF;Pommes de terre (hors féculière);1;0,4;0;0;0;0;0,4
2007;58;Nièvre;27;Bourgogne-Franche-Comté;LE;LEF;Radis;2;1,32;0;0;0;0;1,32
2007;58;Nièvre;27;Bourgogne-Franche-Comté;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;7;7,045;0;0;0;0;7,045
2007;58;Nièvre;27;Bourgogne-Franche-Comté;PP;PPA;Echinacées;1;0,15;0;0;0;0;0,15
2007;58;Nièvre;27;Bourgogne-Franche-Comté;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;2;5,18;0;0;0;0;5,18
2007;58;Nièvre;27;Bourgogne-Franche-Comté;SF;AFO;Colza fourrager;1;0,56;0;0;0;0;0,56
2007;58;Nièvre;27;Bourgogne-Franche-Comté;SF;AFO;Luzerne;10;86,33;0;0;0;0;86,33
2007;58;Nièvre;27;Bourgogne-Franche-Comté;SF;AFO;Mélanges fourragers;13;122,64;0;0;0;0;122,64
2007;58;Nièvre;27;Bourgogne-Franche-Comté;SF;AFO;Prairie temporaire;39;1039,91;104,58;71,32;0;175,9;1215,81
2007;58;Nièvre;27;Bourgogne-Franche-Comté;SF;STH;Parcours herbeux (hors estives collectives);2;0,6;11,34;0;0;11,34;11,94
2007;58;Nièvre;27;Bourgogne-Franche-Comté;SF;STH;Prairie permanente;54;2530,391;272,98;211,86;0;484,84;3015,231
2007;58;Nièvre;27;Bourgogne-Franche-Comté;VI;VIG;Raisin de cuve;7;9,349;40,704;6,467;0;47,171;56,52
2007;59;Nord;32;Hauts-de-France;AU;CIN;Chicorées;1;20,67;0;0;0;0;20,67
2007;59;Nord;32;Hauts-de-France;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;10;20,652;1,92;0;0;1,92;22,572
2007;59;Nord;32;Hauts-de-France;AU;HLI;Fleurs coupées et boutons de fleurs;1;3,83;0;0;0;0;3,83
2007;59;Nord;32;Hauts-de-France;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);21;25,31;1,043;0,025;0;1,068;26,378
2007;59;Nord;32;Hauts-de-France;FR;FRB;Fraises;6;1,243;0;0;0;0;1,243
2007;59;Nord;32;Hauts-de-France;FR;FRB;Framboises;1;0,002;0;0;0;0;0,002
2007;59;Nord;32;Hauts-de-France;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;12;19,139;5,56;0;13,72;19,28;38,419
2007;59;Nord;32;Hauts-de-France;FR;FRNP;Cerises;1;0,19;0;0;0;0;0,19
2007;59;Nord;32;Hauts-de-France;FR;FRNP;Poires;2;3,71;0;0;0;0;3,71
2007;59;Nord;32;Hauts-de-France;FR;FRNP;Pommes de table;4;4,935;0;0,942;0;0,942;5,877
2007;59;Nord;32;Hauts-de-France;GCU;CE;Autres céréales ou pseudo céréales;1;0,2;0;0;0;0;0,2
2007;59;Nord;32;Hauts-de-France;GCU;CE;Avoine;6;15,37;0;2;0;2;17,37
2007;59;Nord;32;Hauts-de-France;GCU;CE;Blé tendre;14;120,496;0;0,3;0;0,3;120,796
2007;59;Nord;32;Hauts-de-France;GCU;CE;Epeautre;3;10,14;0;0;0;0;10,14
2007;59;Nord;32;Hauts-de-France;GCU;CE;Maïs grain (hors maïs doux);5;17,58;0;0;0;0;17,58
2007;59;Nord;32;Hauts-de-France;GCU;CE;Mélanges Céréaliers (sans légumineuses);4;20,89;0;0;0;0;20,89
2007;59;Nord;32;Hauts-de-France;GCU;CE;Orges;3;8,72;0;0;0;0;8,72
2007;59;Nord;32;Hauts-de-France;GCU;CE;Sarrasin;1;1,3;0;0;0;0;1,3
2007;59;Nord;32;Hauts-de-France;GCU;CE;Seigle;4;5,78;0;0;0;0;5,78
2007;59;Nord;32;Hauts-de-France;GCU;CE;Triticale;11;52,809;0;0;0;0;52,809
2007;59;Nord;32;Hauts-de-France;GCU;OL;Tournesol;1;0;0,3;0;0;0,3;0,3
2007;59;Nord;32;Hauts-de-France;GCU;PR;Fèves, sèches (yc féveroles);9;28,862;0;0;0;0;28,862
2007;59;Nord;32;Hauts-de-France;LE;LEF;Ail;1;0,05;0;0;0;0;0,05
2007;59;Nord;32;Hauts-de-France;LE;LEF;Artichauts;1;0,02;0;0;0;0;0,02
2007;59;Nord;32;Hauts-de-France;LE;LEF;Asperges;1;0,096;0;0;0;0;0,096
2007;59;Nord;32;Hauts-de-France;LE;LEF;Betteraves rouges et à salade;2;6,9;0;0;0;0;6,9
2007;59;Nord;32;Hauts-de-France;LE;LEF;Carottes;4;1,14;0;0;0;0;1,14
2007;59;Nord;32;Hauts-de-France;LE;LEF;Céleris raves;2;0,18;0;0;0;0;0,18
2007;59;Nord;32;Hauts-de-France;LE;LEF;Choux;1;0,3;0;0;0;0;0,3
2007;59;Nord;32;Hauts-de-France;LE;LEF;Choux-fleurs et brocolis;1;0,02;0;0;0;0;0,02
2007;59;Nord;32;Hauts-de-France;LE;LEF;Echalotes;2;0,055;0;0;0;0;0,055
2007;59;Nord;32;Hauts-de-France;LE;LEF;Endives;7;24,09;0;0;0;0;24,09
2007;59;Nord;32;Hauts-de-France;LE;LEF;Épinards;1;0,05;0;0;0;0;0,05
2007;59;Nord;32;Hauts-de-France;LE;LEF;Haricots, verts;2;0,11;0;0;0;0;0,11
2007;59;Nord;32;Hauts-de-France;LE;LEF;Laitues;2;0,13;0;0;0;0;0,13
2007;59;Nord;32;Hauts-de-France;LE;LEF;Légumes frais n.c.a.;24;27,22;1,857;0,075;0;1,932;29,152
2007;59;Nord;32;Hauts-de-France;LE;LEF;Légumes frais plein champ;8;16,8399;1,724;0;0;1,724;18,5639
2007;59;Nord;32;Hauts-de-France;LE;LEF;Légumes frais sous abris;24;2,431;0,15;0;0;0,15;2,581
2007;59;Nord;32;Hauts-de-France;LE;LEF;Oignons;3;1,5;0;0;0;0;1,5
2007;59;Nord;32;Hauts-de-France;LE;LEF;Poireaux et autres alliacés;3;0,85;0;0;0;0;0,85
2007;59;Nord;32;Hauts-de-France;LE;LEF;Pommes de terre (hors féculière);20;47,948;0;0,134;0;0,134;48,082
2007;59;Nord;32;Hauts-de-France;LE;LEF;Radis;3;1,12;0;0;0;0;1,12
2007;59;Nord;32;Hauts-de-France;LE;LEF;Tomates;1;0,05;0;0;0;0;0,05
2007;59;Nord;32;Hauts-de-France;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;6;6,693;0;0;0;0;6,693
2007;59;Nord;32;Hauts-de-France;PP;PPA;Basilic;2;0,18;0;0;0;0;0,18
2007;59;Nord;32;Hauts-de-France;PP;PPA;Cerfeuil;1;0,25;0;0;0;0;0,25
2007;59;Nord;32;Hauts-de-France;PP;PPA;Mauve;2;2,15;0;0;0;0;2,15
2007;59;Nord;32;Hauts-de-France;PP;PPA;Persil;1;0,03;0;0;0;0;0,03
2007;59;Nord;32;Hauts-de-France;PP;PPA;Sauge officinale;1;0,9;0;0;0;0;0,9
2007;59;Nord;32;Hauts-de-France;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;5;8,03;0;0;0;0;8,03
2007;59;Nord;32;Hauts-de-France;SF;AFO;Luzerne;4;10,85;0;6;0;6;16,85
2007;59;Nord;32;Hauts-de-France;SF;AFO;Maïs fourrager;2;1,52;0;0;0;0;1,52
2007;59;Nord;32;Hauts-de-France;SF;AFO;Prairie temporaire;19;113,071;0;0;0;0;113,071
2007;59;Nord;32;Hauts-de-France;SF;AFO;Trèfle;1;0,07;0;0;0;0;0,07
2007;59;Nord;32;Hauts-de-France;SF;STH;Parcours herbeux (hors estives collectives);15;18,982;0;0;0;0;18,982
2007;59;Nord;32;Hauts-de-France;SF;STH;Prairie permanente;43;1086,916;0;9,36;0;9,36;1096,276
2007;60;Oise;32;Hauts-de-France;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;15;76,7;0,51;0,43;0;0,94;77,64
2007;60;Oise;32;Hauts-de-France;AU;HLI;Engrais vert;1;2,4;0;0;0;0;2,4
2007;60;Oise;32;Hauts-de-France;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);20;196,974;11,599;2,65;0;14,249;211,223
2007;60;Oise;32;Hauts-de-France;FR;FRB;Framboises;1;0,03;0;0;0;0;0,03
2007;60;Oise;32;Hauts-de-France;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;6;18,09;8,63;0;0;8,63;26,72
2007;60;Oise;32;Hauts-de-France;GCU;CE;Autres céréales ou pseudo céréales;3;31,24;9;0;0;9;40,24
2007;60;Oise;32;Hauts-de-France;GCU;CE;Avoine;11;49,03;0;0;0;0;49,03
2007;60;Oise;32;Hauts-de-France;GCU;CE;Blé tendre;19;364,63;27,2;26;0;53,2;417,83
2007;60;Oise;32;Hauts-de-France;GCU;CE;Epeautre;8;72,82;0;0;0;0;72,82
2007;60;Oise;32;Hauts-de-France;GCU;CE;Maïs grain (hors maïs doux);5;63,77;0;0;0;0;63,77
2007;60;Oise;32;Hauts-de-France;GCU;CE;Mélanges Céréales-légumineuses;2;9,14;0;0;0;0;9,14
2007;60;Oise;32;Hauts-de-France;GCU;CE;Mélanges Céréaliers (sans légumineuses);3;14,03;0;0;0;0;14,03
2007;60;Oise;32;Hauts-de-France;GCU;CE;Orges;17;117,49;9,579;24,6;0;34,179;151,669
2007;60;Oise;32;Hauts-de-France;GCU;CE;Sarrasin;1;2,22;0;0;0;0;2,22
2007;60;Oise;32;Hauts-de-France;GCU;CE;Seigle;1;1,1;0;0;0;0;1,1
2007;60;Oise;32;Hauts-de-France;GCU;CE;Triticale;15;172,79;22,36;33,85;0;56,21;229
2007;60;Oise;32;Hauts-de-France;GCU;LES;Lentilles, sèches;1;3,5;0;0;0;0;3,5
2007;60;Oise;32;Hauts-de-France;GCU;OL;Colza;5;36,33;23,11;0;0;23,11;59,44
2007;60;Oise;32;Hauts-de-France;GCU;OL;Fèves de soja;1;17,09;0;0;0;0;17,09
2007;60;Oise;32;Hauts-de-France;GCU;OL;Lin (graines);2;7,31;0;0;0;0;7,31
2007;60;Oise;32;Hauts-de-France;GCU;OL;Tournesol;1;16,5;0;0;0;0;16,5
2007;60;Oise;32;Hauts-de-France;GCU;PR;Fèves, sèches (yc féveroles);16;173,638;29,25;0;0;29,25;202,888
2007;60;Oise;32;Hauts-de-France;GCU;PR;Lupin;1;6,4;0;0;0;0;6,4
2007;60;Oise;32;Hauts-de-France;GCU;PR;Pois, secs;4;41,01;0;0;0;0;41,01
2007;60;Oise;32;Hauts-de-France;LE;LEF;Asperges;1;0,5;0;0;0;0;0,5
2007;60;Oise;32;Hauts-de-France;LE;LEF;Betteraves rouges et à salade;1;0;1;0;0;1;1
2007;60;Oise;32;Hauts-de-France;LE;LEF;Endives;1;0;1;0;0;1;1
2007;60;Oise;32;Hauts-de-France;LE;LEF;Légumes frais n.c.a.;5;5,295;0;0;0;0;5,295
2007;60;Oise;32;Hauts-de-France;LE;LEF;Légumes frais plein champ;5;3,26;5,41;0;0;5,41;8,67
2007;60;Oise;32;Hauts-de-France;LE;LEF;Légumes frais sous abris;4;1,097;0;0;0;0;1,097
2007;60;Oise;32;Hauts-de-France;LE;LEF;Navets;1;0;0,59;0;0;0,59;0,59
2007;60;Oise;32;Hauts-de-France;LE;LEF;Poireaux et autres alliacés;1;0,8;0;0;0;0;0,8
2007;60;Oise;32;Hauts-de-France;LE;LEF;Pommes de terre (hors féculière);6;23,711;0;1;0;1;24,711
2007;60;Oise;32;Hauts-de-France;LE;LEF;Radis;1;0;0,3;0;0;0,3;0,3
2007;60;Oise;32;Hauts-de-France;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;3;7,698;6,5;0;0;6,5;14,198
2007;60;Oise;32;Hauts-de-France;SF;AFO;Betterave fourragère;1;2,75;0;0;0;0;2,75
2007;60;Oise;32;Hauts-de-France;SF;AFO;Luzerne;8;69,19;15,035;0;0;15,035;84,225
2007;60;Oise;32;Hauts-de-France;SF;AFO;Maïs fourrager;4;33,26;0;0;0;0;33,26
2007;60;Oise;32;Hauts-de-France;SF;AFO;Prairie temporaire;15;216,059;0,49;16,67;0;17,16;233,219
2007;60;Oise;32;Hauts-de-France;SF;STH;Parcours herbeux (hors estives collectives);3;5,9;0;0;0;0;5,9
2007;60;Oise;32;Hauts-de-France;SF;STH;Prairie permanente;26;659,457;40,947;2,32;0;43,267;702,724
2007;61;Orne;28;Normandie;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;27;35,84;0,05;1,02;0;1,07;36,91
2007;61;Orne;28;Normandie;AU;HLI;Engrais vert;2;8,795;0;0;0;0;8,795
2007;61;Orne;28;Normandie;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);51;403,833;12,11;8,73;0;20,84;424,673
2007;61;Orne;28;Normandie;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;8;31,088;4,4;1,36;0;5,76;36,848
2007;61;Orne;28;Normandie;FR;FRNP;Pommes à cidre;11;74,6;3,28;7,75;0;11,03;85,63
2007;61;Orne;28;Normandie;GCU;CE;Avoine;23;106,45;7;0;0;7;113,45
2007;61;Orne;28;Normandie;GCU;CE;Blé tendre;51;604,528;41,96;1,02;0;42,98;647,508
2007;61;Orne;28;Normandie;GCU;CE;Epeautre;4;26,93;0;0;0;0;26,93
2007;61;Orne;28;Normandie;GCU;CE;Maïs grain (hors maïs doux);6;67,65;26,35;0;0;26,35;94
2007;61;Orne;28;Normandie;GCU;CE;Mélanges Céréales-légumineuses;8;65,13;0;0;0;0;65,13
2007;61;Orne;28;Normandie;GCU;CE;Mélanges Céréaliers (sans légumineuses);39;328,96;9,23;13,14;0;22,37;351,33
2007;61;Orne;28;Normandie;GCU;CE;Orges;20;88,69;24,91;0;0;24,91;113,6
2007;61;Orne;28;Normandie;GCU;CE;Sarrasin;4;36,75;0;0;0;0;36,75
2007;61;Orne;28;Normandie;GCU;CE;Seigle;2;1,8;0;0;0;0;1,8
2007;61;Orne;28;Normandie;GCU;CE;Triticale;20;113,16;3;3,3;0;6,3;119,46
2007;61;Orne;28;Normandie;GCU;OL;Colza;3;11,38;0;0;0;0;11,38
2007;61;Orne;28;Normandie;GCU;OL;Fèves de soja;1;4;0;0;0;0;4
2007;61;Orne;28;Normandie;GCU;OL;Tournesol;3;11,15;0;13,45;0;13,45;24,6
2007;61;Orne;28;Normandie;GCU;PR;Fèves, sèches (yc féveroles);25;123,3;2,82;6,08;0;8,9;132,2
2007;61;Orne;28;Normandie;GCU;PR;Pois, secs;1;2,39;0;0;0;0;2,39
2007;61;Orne;28;Normandie;LE;LEF;Légumes frais n.c.a.;4;1,49;0;0;0;0;1,49
2007;61;Orne;28;Normandie;LE;LEF;Légumes frais plein champ;8;10,166;0;0;0;0;10,166
2007;61;Orne;28;Normandie;LE;LEF;Légumes frais sous abris;3;0,099;0;0;0;0;0,099
2007;61;Orne;28;Normandie;LE;LEF;Pommes de terre (hors féculière);4;0,34;0;0;0;0;0,34
2007;61;Orne;28;Normandie;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;2;2,074;0;0;0;0;2,074
2007;61;Orne;28;Normandie;PP;PPA;Sauge officinale;1;0,1;0;0;0;0;0,1
2007;61;Orne;28;Normandie;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;7;26,85;4,5;0;0;4,5;31,35
2007;61;Orne;28;Normandie;SF;AFO;Luzerne;5;15,59;0;0;0;0;15,59
2007;61;Orne;28;Normandie;SF;AFO;Maïs fourrager;17;119,62;7,95;0;0;7,95;127,57
2007;61;Orne;28;Normandie;SF;AFO;Mélanges fourragers;6;84,9;0;0;0;0;84,9
2007;61;Orne;28;Normandie;SF;AFO;Prairie temporaire;96;1604,418;109,852;38,42;0;148,272;1752,69
2007;61;Orne;28;Normandie;SF;AFO;Trèfle;1;2,42;0;0;0;0;2,42
2007;61;Orne;28;Normandie;SF;STH;Parcours herbeux (hors estives collectives);5;4,96;0;0;0;0;4,96
2007;61;Orne;28;Normandie;SF;STH;Prairie permanente;137;6081,708;139,743;166,82;0;306,563;6388,271
2007;62;Pas-de-Calais;32;Hauts-de-France;AU;CIN;Chicorées;1;6;0;0;0;0;6
2007;62;Pas-de-Calais;32;Hauts-de-France;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;15;44,03;19,79;0,06;0;19,85;63,88
2007;62;Pas-de-Calais;32;Hauts-de-France;AU;HLI;Engrais vert;2;0,16;1,44;0;0;1,44;1,6
2007;62;Pas-de-Calais;32;Hauts-de-France;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);29;118,451;8,32;9,41;0;17,73;136,181
2007;62;Pas-de-Calais;32;Hauts-de-France;FR;FRB;Fraises;3;0,39;0;0;0;0;0,39
2007;62;Pas-de-Calais;32;Hauts-de-France;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;6;7,986;1,5;0;0;1,5;9,486
2007;62;Pas-de-Calais;32;Hauts-de-France;FR;FRNP;Poires;2;1,5;0;0;0;0;1,5
2007;62;Pas-de-Calais;32;Hauts-de-France;FR;FRNP;Pommes à cidre;1;2,85;0;0;0;0;2,85
2007;62;Pas-de-Calais;32;Hauts-de-France;GCU;CE;Avoine;6;15,59;0;2;0;2;17,59
2007;62;Pas-de-Calais;32;Hauts-de-France;GCU;CE;Blé tendre;21;199,505;19,57;38,95;0;58,52;258,025
2007;62;Pas-de-Calais;32;Hauts-de-France;GCU;CE;Epeautre;4;10,67;0;0,47;0;0,47;11,14
2007;62;Pas-de-Calais;32;Hauts-de-France;GCU;CE;Maïs grain (hors maïs doux);7;18,96;2,45;0;0;2,45;21,41
2007;62;Pas-de-Calais;32;Hauts-de-France;GCU;CE;Mélanges Céréaliers (sans légumineuses);2;15,63;0;0;0;0;15,63
2007;62;Pas-de-Calais;32;Hauts-de-France;GCU;CE;Orges;2;0;20,19;0;0;20,19;20,19
2007;62;Pas-de-Calais;32;Hauts-de-France;GCU;CE;Seigle;2;3,8;0;15,5;0;15,5;19,3
2007;62;Pas-de-Calais;32;Hauts-de-France;GCU;CE;Triticale;16;87,68;0,31;24,76;0;25,07;112,75
2007;62;Pas-de-Calais;32;Hauts-de-France;GCU;OL;Colza;1;0;0;3,97;0;3,97;3,97
2007;62;Pas-de-Calais;32;Hauts-de-France;GCU;PR;Fèves, sèches (yc féveroles);14;67,22;0;19,97;0;19,97;87,19
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Artichauts;1;1,17;0;0;0;0;1,17
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Asperges;1;6,17;0;0;0;0;6,17
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Betteraves rouges et à salade;3;11,56;0;0;0;0;11,56
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Carottes;1;0,5;0;0;0;0;0,5
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Choux;1;0,2;0;0;0;0;0,2
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Choux-fleurs et brocolis;1;1,63;0;1,63;0;1,63;3,26
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Endives;6;11,49;0;0;0;0;11,49
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Haricots, verts;1;0,09;0;0;0;0;0,09
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Laitues;1;0,025;0;0;0;0;0,025
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Légumes frais n.c.a.;13;17,731;0;0;0;0;17,731
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Légumes frais plein champ;13;27,041;0,542;0;0;0,542;27,583
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Légumes frais sous abris;19;2,129;0,058;0;0;0,058;2,187
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Navets;1;0,2;0;0;0;0;0,2
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Oignons;2;0,255;0;0;0;0;0,255
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Poireaux et autres alliacés;1;0,5;0;0;0;0;0,5
2007;62;Pas-de-Calais;32;Hauts-de-France;LE;LEF;Pommes de terre (hors féculière);16;49,271;0;0;0;0;49,271
2007;62;Pas-de-Calais;32;Hauts-de-France;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;3;0,33;0;0;0;0;0,33
2007;62;Pas-de-Calais;32;Hauts-de-France;PP;PPA;Fenouil doux et amer;1;0,14;0;0;0;0;0,14
2007;62;Pas-de-Calais;32;Hauts-de-France;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;7;25,66;0;15,68;0;15,68;41,34
2007;62;Pas-de-Calais;32;Hauts-de-France;SF;AFO;Luzerne;8;25,078;0,99;7;0;7,99;33,068
2007;62;Pas-de-Calais;32;Hauts-de-France;SF;AFO;Maïs fourrager;3;5,7;0;3,08;0;3,08;8,78
2007;62;Pas-de-Calais;32;Hauts-de-France;SF;AFO;Mélanges fourragers;1;3,43;0;0;0;0;3,43
2007;62;Pas-de-Calais;32;Hauts-de-France;SF;AFO;Prairie temporaire;22;191,925;0,55;9,74;0;10,29;202,215
2007;62;Pas-de-Calais;32;Hauts-de-France;SF;AFO;Trèfle;3;2,97;2,24;0;0;2,24;5,21
2007;62;Pas-de-Calais;32;Hauts-de-France;SF;STH;Parcours herbeux (hors estives collectives);13;12,282;0;0;0;0;12,282
2007;62;Pas-de-Calais;32;Hauts-de-France;SF;STH;Prairie permanente;35;379;36,339;19,96;0;56,299;435,299
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;38;71,195;0,618;5,87;1,67;8,158;79,353
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;AU;HLI;Champignons et truffes;1;0,6;0;0;0;0;0,6
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;AU;HLI;Engrais vert;3;2,035;0;0;0;0;2,035
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);42;143,531;3,79;20,2;0;23,99;167,521
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;FR;FRB;Cassis;7;3,59;0;0;1,12;1,12;4,71
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;FR;FRB;Fraises;1;0,192;0;0;0;0;0,192
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;FR;FRB;Framboises;1;0,075;0;0;0;0;0,075
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;FR;FRB;Myrtilles;1;0;0;0;1,5;1,5;1,5
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;FR;FRC;Noix;1;0,5;0;0;0;0;0,5
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;18;13,299;1,19;0,11;0,5;1,8;15,099
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;FR;FRNP;Pommes de table;1;0,22;0;0;0;0;0,22
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;GCU;CE;Autres céréales ou pseudo céréales;2;58,31;0;0;0;0;58,31
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;GCU;CE;Avoine;11;48,15;0;0;0;0;48,15
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;GCU;CE;Blé tendre;25;125,486;19,34;41,9;0;61,24;186,726
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;GCU;CE;Epeautre;14;133,72;0;0,55;0;0,55;134,27
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;GCU;CE;Maïs grain (hors maïs doux);4;21,07;0;16,1;0;16,1;37,17
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;GCU;CE;Mélanges Céréales-légumineuses;6;22,83;0;36,13;0;36,13;58,96
2007;63;Puy-de-Dôme;84;Auvergne-Rhône-Alpes;GCU;CE;Mélanges Céréaliers (sans légumineuses);17;121,666;0;6,31;0;6,31;127,976
